2020-05-29 09:36:08.037968	https://www.encodeproject.org/report/?type=Experiment&status=released&assay_title=TF+ChIP-seq&target.investigated_as=transcription+factor&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&files.file_type=bed+narrowPeak&award.project=ENCODE&field=%40id&field=accession&field=target.label&field=target.genes.symbol&field=dbxrefs&limit=all
ID	Accession	Target of assay	Target gene symbol	External resources
/experiments/ENCSR418KUS/	ENCSR418KUS	ZEB1	ZEB1	GEO:GSE127650,FactorBook:ENCSR418KUS
/experiments/ENCSR396SKI/	ENCSR396SKI	ZNF331	ZNF331	FactorBook:ENCSR396SKI,GEO:GSE127634
/experiments/ENCSR224WWI/	ENCSR224WWI	CTCF	CTCF	GEO:GSE142932,FactorBook:ENCSR224WWI
/experiments/ENCSR018MSO/	ENCSR018MSO	ZNF148	ZNF148	GEO:GSE136444,FactorBook:ENCSR018MSO
/experiments/ENCSR960MDF/	ENCSR960MDF	CTCF	CTCF	FactorBook:ENCSR960MDF,GEO:GSE105925
/experiments/ENCSR024CNP/	ENCSR024CNP	EGR1	EGR1	GEO:GSE105243,FactorBook:ENCSR024CNP
/experiments/ENCSR447ZTA/	ENCSR447ZTA	ZNF558	ZNF558	GEO:GSE91768,FactorBook:ENCSR447ZTA
/experiments/ENCSR977HTH/	ENCSR977HTH	ZNF18	ZNF18	GEO:GSE92202,FactorBook:ENCSR977HTH
/experiments/ENCSR846JKO/	ENCSR846JKO	CTCF	CTCF	FactorBook:ENCSR846JKO,GEO:GSE143103
/experiments/ENCSR725VFL/	ENCSR725VFL	TCF12	TCF12	GEO:GSE105868,FactorBook:ENCSR725VFL
/experiments/ENCSR279KDC/	ENCSR279KDC	ZNF677	ZNF677	FactorBook:ENCSR279KDC,GEO:GSE127558
/experiments/ENCSR000EGE/	ENCSR000EGE	EP300	EP300	GEO:GSM935401,UCSC-ENCODE-hg19:wgEncodeEH002834,FactorBook:ENCSR000EGE
/experiments/ENCSR731AGO/	ENCSR731AGO	ZSCAN5C	ZSCAN5C	GEO:GSE105907,FactorBook:ENCSR731AGO
/experiments/ENCSR229DYF/	ENCSR229DYF	ZBTB26	ZBTB26	GEO:GSE105357,FactorBook:ENCSR229DYF
/experiments/ENCSR647ZXA/	ENCSR647ZXA	MEF2D	MEF2D	GEO:GSE91949,FactorBook:ENCSR647ZXA
/experiments/ENCSR558HTE/	ENCSR558HTE	CTCF	CTCF	FactorBook:ENCSR558HTE,GEO:GSE105716
/experiments/ENCSR608XTF/	ENCSR608XTF	RNF2	RNF2	GEO:GSE105490,FactorBook:ENCSR608XTF
/experiments/ENCSR843ZUP/	ENCSR843ZUP	EP300	EP300	FactorBook:ENCSR843ZUP,GEO:GSE127584
/experiments/ENCSR401KRN/	ENCSR401KRN	CTCF	CTCF	GEO:GSE142965,FactorBook:ENCSR401KRN
/experiments/ENCSR791AYW/	ENCSR791AYW	CTCF	CTCF	FactorBook:ENCSR791AYW,GEO:GSE127553
/experiments/ENCSR175SZH/	ENCSR175SZH	ZSCAN29	ZSCAN29	GEO:GSE91549,FactorBook:ENCSR175SZH
/experiments/ENCSR692ILH/	ENCSR692ILH	CTCF	CTCF	GEO:GSE105693,FactorBook:ENCSR692ILH
/experiments/ENCSR120MPG/	ENCSR120MPG	PRDM10	PRDM10	GEO:GSE127416,FactorBook:ENCSR120MPG
/experiments/ENCSR004PLU/	ENCSR004PLU	ZBTB10	ZBTB10	GEO:GSE105183,FactorBook:ENCSR004PLU
/experiments/ENCSR462QZZ/	ENCSR462QZZ	ZNF395	ZNF395	FactorBook:ENCSR462QZZ,GEO:GSE136493
/experiments/ENCSR000EDV/	ENCSR000EDV	EP300	EP300	FactorBook:ENCSR000EDV,GEO:GSM935545,UCSC-ENCODE-hg19:wgEncodeEH001862
/experiments/ENCSR076KZW/	ENCSR076KZW	ZNF280C	ZNF280C	GEO:GSE105233,FactorBook:ENCSR076KZW
/experiments/ENCSR775HFF/	ENCSR775HFF	ZNF791	ZNF791	FactorBook:ENCSR775HFF,GEO:GSE106014
/experiments/ENCSR872BOU/	ENCSR872BOU	FOXK2	FOXK2	GEO:GSE92123,FactorBook:ENCSR872BOU
/experiments/ENCSR397DQC/	ENCSR397DQC	KLF16	KLF16	GEO:GSE105645,FactorBook:ENCSR397DQC
/experiments/ENCSR178QVJ/	ENCSR178QVJ	ZNF274	ZNF274	FactorBook:ENCSR178QVJ,GEO:GSE105368
/experiments/ENCSR547TGL/	ENCSR547TGL	ZNF701	ZNF701	GEO:GSE105692,FactorBook:ENCSR547TGL
/experiments/ENCSR777YSB/	ENCSR777YSB	ZNF781	ZNF781	GEO:GSE92051,FactorBook:ENCSR777YSB
/experiments/ENCSR957KYB/	ENCSR957KYB	BHLHE40	BHLHE40	FactorBook:ENCSR957KYB,GEO:GSE92189
/experiments/ENCSR428BKN/	ENCSR428BKN	CTCF	CTCF	FactorBook:ENCSR428BKN,GEO:GSE105519
/experiments/ENCSR684PGO/	ENCSR684PGO	CTCF	CTCF	GEO:GSE143054,FactorBook:ENCSR684PGO
/experiments/ENCSR189YYK/	ENCSR189YYK	ZBTB40	ZBTB40	FactorBook:ENCSR189YYK,GEO:GSE91555
/experiments/ENCSR582MTM/	ENCSR582MTM	CTCF	CTCF	FactorBook:ENCSR582MTM,GEO:GSE105749
/experiments/ENCSR203QEB/	ENCSR203QEB	CTCF	CTCF	GEO:GSE105295,FactorBook:ENCSR203QEB
/experiments/ENCSR638QHV/	ENCSR638QHV	ELF4	ELF4	GEO:GSE105555,FactorBook:ENCSR638QHV
/experiments/ENCSR841NDX/	ENCSR841NDX	ELF1	ELF1	FactorBook:ENCSR841NDX,GEO:GSE105938
/experiments/ENCSR687APM/	ENCSR687APM	CTCF	CTCF	GEO:GSE143055,FactorBook:ENCSR687APM
/experiments/ENCSR143CEO/	ENCSR143CEO	ZC3H8	ZC3H8	FactorBook:ENCSR143CEO,GEO:GSE105320
/experiments/ENCSR534NZI/	ENCSR534NZI	ZNF195	ZNF195	FactorBook:ENCSR534NZI,GEO:GSE105650
/experiments/ENCSR961PPA/	ENCSR961PPA	ATF2	ATF2	FactorBook:ENCSR961PPA,GEO:GSE127666
/experiments/ENCSR608WPS/	ENCSR608WPS	CTCF	CTCF	GEO:GSE143027,FactorBook:ENCSR608WPS
/experiments/ENCSR000EGM/	ENCSR000EGM	CTCF	CTCF	FactorBook:ENCSR000EGM,GEO:GSM935407,UCSC-ENCODE-hg19:wgEncodeEH002797
/experiments/ENCSR389PWB/	ENCSR389PWB	ZBTB5	ZBTB5	FactorBook:ENCSR389PWB,GEO:GSE127631
/experiments/ENCSR426URK/	ENCSR426URK	AFF1	AFF1	FactorBook:ENCSR426URK,GEO:GSE127663
/experiments/ENCSR342THD/	ENCSR342THD	BCLAF1	BCLAF1	FactorBook:ENCSR342THD,GEO:GSE105550
/experiments/ENCSR000AUV/	ENCSR000AUV	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH003131,GEO:GSM1003474,FactorBook:ENCSR000AUV
/experiments/ENCSR876GXA/	ENCSR876GXA	ZBTB33	ZBTB33	FactorBook:ENCSR876GXA,GEO:GSE92126
/experiments/ENCSR041AXL/	ENCSR041AXL	RFX1	RFX1	GEO:GSE91431,FactorBook:ENCSR041AXL
/experiments/ENCSR778UBR/	ENCSR778UBR	ARID3A	ARID3A	GEO:GSE106034,FactorBook:ENCSR778UBR
/experiments/ENCSR670FDA/	ENCSR670FDA	NFATC3	NFATC3	GEO:GSE105635,FactorBook:ENCSR670FDA
/experiments/ENCSR192AFN/	ENCSR192AFN	PAX8	PAX8	GEO:GSE127505,FactorBook:ENCSR192AFN
/experiments/ENCSR494TDU/	ENCSR494TDU	NRF1	NRF1	FactorBook:ENCSR494TDU,GEO:GSE91816
/experiments/ENCSR991ELG/	ENCSR991ELG	SP1	SP1	FactorBook:ENCSR991ELG,GEO:GSE92217
/experiments/ENCSR791AGT/	ENCSR791AGT	ZNF24	ZNF24	FactorBook:ENCSR791AGT,GEO:GSE127551
/experiments/ENCSR788RSW/	ENCSR788RSW	SOX6	SOX6	GEO:GSE106050,FactorBook:ENCSR788RSW
/experiments/ENCSR770IWO/	ENCSR770IWO	CTCF	CTCF	FactorBook:ENCSR770IWO,GEO:GSE106006
/experiments/ENCSR149ZBI/	ENCSR149ZBI	ZNF584	ZNF584	FactorBook:ENCSR149ZBI,GEO:GSE105327
/experiments/ENCSR675LRO/	ENCSR675LRO	MLLT1	MLLT1	FactorBook:ENCSR675LRO,GEO:GSE91977
/experiments/ENCSR764YDL/	ENCSR764YDL	NR0B1	NR0B1	GEO:GSE127510,FactorBook:ENCSR764YDL
/experiments/ENCSR222SQE/	ENCSR222SQE	CTCF	CTCF	FactorBook:ENCSR222SQE,GEO:GSE105339
/experiments/ENCSR695EQB/	ENCSR695EQB	ZNF24	ZNF24	GEO:GSE105698,FactorBook:ENCSR695EQB
/experiments/ENCSR563LLO/	ENCSR563LLO	E2F1	E2F1	GEO:GSE105724,FactorBook:ENCSR563LLO
/experiments/ENCSR465VLK/	ENCSR465VLK	FOXK2	FOXK2	GEO:GSE91785,FactorBook:ENCSR465VLK
/experiments/ENCSR370NFS/	ENCSR370NFS	ZNF280A	ZNF280A	FactorBook:ENCSR370NFS,GEO:GSE127611
/experiments/ENCSR897ZXU/	ENCSR897ZXU	E2F8	E2F8	GEO:GSE127615,FactorBook:ENCSR897ZXU
/experiments/ENCSR506KWJ/	ENCSR506KWJ	XRCC5	XRCC5	FactorBook:ENCSR506KWJ,GEO:GSE136497
/experiments/ENCSR988LZG/	ENCSR988LZG	ARID4B	ARID4B	GEO:GSE96509,FactorBook:ENCSR988LZG
/experiments/ENCSR102CSD/	ENCSR102CSD	CTCF	CTCF	GEO:GSE105270,FactorBook:ENCSR102CSD
/experiments/ENCSR278JQG/	ENCSR278JQG	IKZF1	IKZF1	GEO:GSE91627,FactorBook:ENCSR278JQG
/experiments/ENCSR848YWD/	ENCSR848YWD	ZMYM3	ZMYM3	FactorBook:ENCSR848YWD,GEO:GSE96417
/experiments/ENCSR362NWP/	ENCSR362NWP	ZNF24	ZNF24	GEO:GSE105585,FactorBook:ENCSR362NWP
/experiments/ENCSR957LDM/	ENCSR957LDM	TRIM24	TRIM24	FactorBook:ENCSR957LDM,GEO:GSE92190
/experiments/ENCSR808FFI/	ENCSR808FFI	ZKSCAN8	ZKSCAN8	GEO:GSE96391,FactorBook:ENCSR808FFI
/experiments/ENCSR729LGA/	ENCSR729LGA	SP1	SP1	GEO:GSE92014,FactorBook:ENCSR729LGA
/experiments/ENCSR450FRI/	ENCSR450FRI	CTCF	CTCF	GEO:GSE105614,FactorBook:ENCSR450FRI
/experiments/ENCSR906PCS/	ENCSR906PCS	ZNF223	ZNF223	GEO:GSE105804,FactorBook:ENCSR906PCS
/experiments/ENCSR619GFP/	ENCSR619GFP	HINFP	HINFP	GEO:GSE91919,FactorBook:ENCSR619GFP
/experiments/ENCSR784VUY/	ENCSR784VUY	RNF2	RNF2	FactorBook:ENCSR784VUY
/experiments/ENCSR225OKX/	ENCSR225OKX	CTCF	CTCF	GEO:GSE105350,FactorBook:ENCSR225OKX
/experiments/ENCSR681WHQ/	ENCSR681WHQ	ETS1	ETS1	GEO:GSE127430,FactorBook:ENCSR681WHQ
/experiments/ENCSR408XTO/	ENCSR408XTO	CTCF	CTCF	GEO:GSE105467,FactorBook:ENCSR408XTO
/experiments/ENCSR987MTA/	ENCSR987MTA	BHLHE40	BHLHE40	GEO:GSE106000,FactorBook:ENCSR987MTA
/experiments/ENCSR263DFP/	ENCSR263DFP	PBX2	PBX2	GEO:GSE91614,FactorBook:ENCSR263DFP
/experiments/ENCSR924GRG/	ENCSR924GRG	ZBTB49	ZBTB49	GEO:GSE92169,FactorBook:ENCSR924GRG
/experiments/ENCSR555DCD/	ENCSR555DCD	CTCF	CTCF	FactorBook:ENCSR555DCD,GEO:GSE143010
/experiments/ENCSR714LZQ/	ENCSR714LZQ	ZNF664	ZNF664	GEO:GSE92005,FactorBook:ENCSR714LZQ
/experiments/ENCSR705ASR/	ENCSR705ASR	ZSCAN23	ZSCAN23	FactorBook:ENCSR705ASR,GEO:GSE91995
/experiments/ENCSR762PCG/	ENCSR762PCG	CTCF	CTCF	FactorBook:ENCSR762PCG,GEO:GSE105994
/experiments/ENCSR756URL/	ENCSR756URL	CTCF	CTCF	FactorBook:ENCSR756URL,GEO:GSE143076
/experiments/ENCSR674SCQ/	ENCSR674SCQ	ZNF354B	ZNF354B	FactorBook:ENCSR674SCQ,GEO:GSE105656
/experiments/ENCSR441UBA/	ENCSR441UBA	RBAK	RBAK	FactorBook:ENCSR441UBA,GEO:GSE105581
/experiments/ENCSR665KYH/	ENCSR665KYH	ZNF521	ZNF521	GEO:GSE105620,FactorBook:ENCSR665KYH
/experiments/ENCSR970NKQ/	ENCSR970NKQ	NR2F1	NR2F1	FactorBook:ENCSR970NKQ,GEO:GSE92199
/experiments/ENCSR832OGB/	ENCSR832OGB	LEF1	LEF1	GEO:GSE105908,FactorBook:ENCSR832OGB
/experiments/ENCSR781EQJ/	ENCSR781EQJ	ZBTB48	ZBTB48	FactorBook:ENCSR781EQJ,GEO:GSE106040
/experiments/ENCSR206ETG/	ENCSR206ETG	CTCF	CTCF	FactorBook:ENCSR206ETG,GEO:GSE127521
/experiments/ENCSR632DCH/	ENCSR632DCH	ATF3	ATF3	FactorBook:ENCSR632DCH,GEO:GSE91932
/experiments/ENCSR882ZTS/	ENCSR882ZTS	ZBTB11	ZBTB11	FactorBook:ENCSR882ZTS,GEO:GSE92132
/experiments/ENCSR130PDE/	ENCSR130PDE	NR4A1	NR4A1	FactorBook:ENCSR130PDE,GEO:GSE91518
/experiments/ENCSR197WGI/	ENCSR197WGI	NFE2L2	NFE2L2	FactorBook:ENCSR197WGI,GEO:GSE91565
/experiments/ENCSR998NQG/	ENCSR998NQG	CTCF	CTCF	GEO:GSE106013,FactorBook:ENCSR998NQG
/experiments/ENCSR357QJR/	ENCSR357QJR	ZSCAN5A	ZSCAN5A	GEO:GSE91696,FactorBook:ENCSR357QJR
/experiments/ENCSR085DDI/	ENCSR085DDI	NFXL1	NFXL1	GEO:GSE91462,FactorBook:ENCSR085DDI
/experiments/ENCSR778QLY/	ENCSR778QLY	ELF4	ELF4	GEO:GSE106031,FactorBook:ENCSR778QLY
/experiments/ENCSR756ZKG/	ENCSR756ZKG	CTCF	CTCF	FactorBook:ENCSR756ZKG,GEO:GSE123225
/experiments/ENCSR230PTV/	ENCSR230PTV	ZBTB2	ZBTB2	GEO:GSE105361,FactorBook:ENCSR230PTV
/experiments/ENCSR033KMZ/	ENCSR033KMZ	CTCF	CTCF	GEO:GSE142884,FactorBook:ENCSR033KMZ
/experiments/ENCSR699BEK/	ENCSR699BEK	CTCF	CTCF	FactorBook:ENCSR699BEK,GEO:GSE105707
/experiments/ENCSR998AJK/	ENCSR998AJK	NRF1	NRF1	FactorBook:ENCSR998AJK,GEO:GSE92224
/experiments/ENCSR173ZVL/	ENCSR173ZVL	ZNF592	ZNF592	GEO:GSE105358,FactorBook:ENCSR173ZVL
/experiments/ENCSR731LHZ/	ENCSR731LHZ	E4F1	E4F1	FactorBook:ENCSR731LHZ,GEO:GSE127460
/experiments/ENCSR186NVR/	ENCSR186NVR	CTCF	CTCF	GEO:GSE105372,FactorBook:ENCSR186NVR
/experiments/ENCSR000DZD/	ENCSR000DZD	EP300	EP300	UCSC-ENCODE-hg19:wgEncodeEH002824,FactorBook:ENCSR000DZD,GEO:GSM935294
/experiments/ENCSR028EGI/	ENCSR028EGI	ZNF26	ZNF26	FactorBook:ENCSR028EGI,GEO:GSE105259
/experiments/ENCSR385AHH/	ENCSR385AHH	ZNF24	ZNF24	GEO:GSE91716,FactorBook:ENCSR385AHH
/experiments/ENCSR571BUF/	ENCSR571BUF	ARHGAP35	ARHGAP35	FactorBook:ENCSR571BUF,GEO:GSE127371
/experiments/ENCSR044FMM/	ENCSR044FMM	SALL2	SALL2	GEO:GSE105193,FactorBook:ENCSR044FMM
/experiments/ENCSR283MWQ/	ENCSR283MWQ	ZNF133	ZNF133	FactorBook:ENCSR283MWQ,GEO:GSE105428
/experiments/ENCSR928KOR/	ENCSR928KOR	GMEB1	GMEB1	GEO:GSE127637,FactorBook:ENCSR928KOR
/experiments/ENCSR249BHQ/	ENCSR249BHQ	ZNF592	ZNF592	GEO:GSE105389,FactorBook:ENCSR249BHQ
/experiments/ENCSR474CVP/	ENCSR474CVP	TRIM28	TRIM28	FactorBook:ENCSR474CVP,GEO:GSE127692
/experiments/ENCSR768VNZ/	ENCSR768VNZ	ZSCAN30	ZSCAN30	FactorBook:ENCSR768VNZ,GEO:GSE127520
/experiments/ENCSR463XCZ/	ENCSR463XCZ	CTCF	CTCF	FactorBook:ENCSR463XCZ,GEO:GSE142981
/experiments/ENCSR780BBJ/	ENCSR780BBJ	ZZZ3	ZZZ3	FactorBook:ENCSR780BBJ,GEO:GSE92052
/experiments/ENCSR572DUJ/	ENCSR572DUJ	CTCF	CTCF	FactorBook:ENCSR572DUJ,GEO:GSE136502
/experiments/ENCSR776AEL/	ENCSR776AEL	CTCF	CTCF	GEO:GSE106021,FactorBook:ENCSR776AEL
/experiments/ENCSR547LKC/	ENCSR547LKC	GATAD2B	GATAD2B	FactorBook:ENCSR547LKC,GEO:GSE105686
/experiments/ENCSR107GRP/	ENCSR107GRP	MLLT1	MLLT1	GEO:GSE91491,FactorBook:ENCSR107GRP
/experiments/ENCSR586BRJ/	ENCSR586BRJ	ZNF433	ZNF433	FactorBook:ENCSR586BRJ,GEO:GSE105754
/experiments/ENCSR159GFL/	ENCSR159GFL	ZNF518A	ZNF518A	GEO:GSE91539,FactorBook:ENCSR159GFL
/experiments/ENCSR807LQP/	ENCSR807LQP	SP2	SP2	FactorBook:ENCSR807LQP,GEO:GSE92070
/experiments/ENCSR797SWM/	ENCSR797SWM	MITF	MITF	GEO:GSE127566,FactorBook:ENCSR797SWM
/experiments/ENCSR365GRX/	ENCSR365GRX	ZFP37	ZFP37	FactorBook:ENCSR365GRX,GEO:GSE91701
/experiments/ENCSR177VFS/	ENCSR177VFS	MEF2B	BORCS8-MEF2B,MEF2B	FactorBook:ENCSR177VFS,GEO:GSE127481
/experiments/ENCSR925GDS/	ENCSR925GDS	CTCF	CTCF	GEO:GSE105879,FactorBook:ENCSR925GDS
/experiments/ENCSR730TBC/	ENCSR730TBC	MNT	MNT	GEO:GSE105902,FactorBook:ENCSR730TBC
/experiments/ENCSR972LYL/	ENCSR972LYL	CTCF	CTCF	GEO:GSE105949,FactorBook:ENCSR972LYL
/experiments/ENCSR770PQN/	ENCSR770PQN	BCL11B	BCL11B	FactorBook:ENCSR770PQN,GEO:GSE92041
/experiments/ENCSR494PWZ/	ENCSR494PWZ	ZC3H8	ZC3H8	FactorBook:ENCSR494PWZ,GEO:GSE91815
/experiments/ENCSR924GXX/	ENCSR924GXX	PHB2	PHB2	GEO:GSE105866,FactorBook:ENCSR924GXX
/experiments/ENCSR492ZIW/	ENCSR492ZIW	CTCF	CTCF	FactorBook:ENCSR492ZIW,GEO:GSE105736
/experiments/ENCSR906PEI/	ENCSR906PEI	SP1	SP1	GEO:GSE105814,FactorBook:ENCSR906PEI
/experiments/ENCSR450BLH/	ENCSR450BLH	CTCF	CTCF	FactorBook:ENCSR450BLH,GEO:GSE105610
/experiments/ENCSR514VYD/	ENCSR514VYD	NR2F1	NR2F1	GEO:GSE105601,FactorBook:ENCSR514VYD
/experiments/ENCSR718SDE/	ENCSR718SDE	RLF	RLF	GEO:GSE127447,FactorBook:ENCSR718SDE
/experiments/ENCSR869IUD/	ENCSR869IUD	ATF2	ATF2	GEO:GSE106032,FactorBook:ENCSR869IUD
/experiments/ENCSR764CZW/	ENCSR764CZW	ZNF217	ZNF217	FactorBook:ENCSR764CZW,GEO:GSE105998
/experiments/ENCSR803GYT/	ENCSR803GYT	HIC1	HIC1	FactorBook:ENCSR803GYT,GEO:GSE92067
/experiments/ENCSR125DKL/	ENCSR125DKL	CTCF	CTCF	FactorBook:ENCSR125DKL
/experiments/ENCSR591CCL/	ENCSR591CCL	ZNF512	ZNF512	FactorBook:ENCSR591CCL,GEO:GSE91898
/experiments/ENCSR137ZMQ/	ENCSR137ZMQ	REST	REST	FactorBook:ENCSR137ZMQ,GEO:GSE91524
/experiments/ENCSR906UPC/	ENCSR906UPC	EP300	EP300	GEO:GSE105818,FactorBook:ENCSR906UPC
/experiments/ENCSR549WAU/	ENCSR549WAU	CTCF	CTCF	FactorBook:ENCSR549WAU,GEO:GSE105703
/experiments/ENCSR460LGH/	ENCSR460LGH	CTCF	CTCF	GEO:GSE105628,FactorBook:ENCSR460LGH
/experiments/ENCSR859FDL/	ENCSR859FDL	ZNF687	ZNF687	GEO:GSE105997,FactorBook:ENCSR859FDL
/experiments/ENCSR899JSO/	ENCSR899JSO	CTCF	CTCF	FactorBook:ENCSR899JSO,GEO:GSE106071
/experiments/ENCSR125DNC/	ENCSR125DNC	ZNF394	ZNF394	FactorBook:ENCSR125DNC,GEO:GSE91513
/experiments/ENCSR820GND/	ENCSR820GND	RNF2	RNF2	GEO:GSE92081,FactorBook:ENCSR820GND
/experiments/ENCSR911GFJ/	ENCSR911GFJ	CTCF	CTCF	GEO:GSE105829,FactorBook:ENCSR911GFJ
/experiments/ENCSR313BMV/	ENCSR313BMV	EP300	EP300	FactorBook:ENCSR313BMV,GEO:GSE105494
/experiments/ENCSR322CFO/	ENCSR322CFO	ZEB2	ZEB2	FactorBook:ENCSR322CFO,GEO:GSE91663
/experiments/ENCSR211LTF/	ENCSR211LTF	EGR1	EGR1	GEO:GSE105316,FactorBook:ENCSR211LTF
/experiments/ENCSR493APD/	ENCSR493APD	CTCF	CTCF	FactorBook:ENCSR493APD,GEO:GSE105737
/experiments/ENCSR469POZ/	ENCSR469POZ	CTCF	CTCF	GEO:GSE105670,FactorBook:ENCSR469POZ
/experiments/ENCSR352BJL/	ENCSR352BJL	ZNF318	ZNF318	FactorBook:ENCSR352BJL,GEO:GSE91692
/experiments/ENCSR968GIB/	ENCSR968GIB	RFX1	RFX1	GEO:GSE92196,FactorBook:ENCSR968GIB
/experiments/ENCSR324LTM/	ENCSR324LTM	OSR2	OSR2	GEO:GSE91664,FactorBook:ENCSR324LTM
/experiments/ENCSR953DVM/	ENCSR953DVM	E2F8	E2F8	GEO:GSE127657,FactorBook:ENCSR953DVM
/experiments/ENCSR742IDN/	ENCSR742IDN	NR2C1	NR2C1	GEO:GSE105948,FactorBook:ENCSR742IDN
/experiments/ENCSR513UQG/	ENCSR513UQG	USF2	USF2	GEO:GSE105584,FactorBook:ENCSR513UQG
/experiments/ENCSR027FSZ/	ENCSR027FSZ	CTCF	CTCF	GEO:GSE105250,FactorBook:ENCSR027FSZ
/experiments/ENCSR200JYP/	ENCSR200JYP	ZNF316	ZNF316	FactorBook:ENCSR200JYP,GEO:GSE105274
/experiments/ENCSR375VXU/	ENCSR375VXU	CTCF	CTCF	GEO:GSE105594,FactorBook:ENCSR375VXU
/experiments/ENCSR303GFI/	ENCSR303GFI	CTCF	CTCF	GEO:GSE105468,FactorBook:ENCSR303GFI
/experiments/ENCSR019WUS/	ENCSR019WUS	ZNF10	ZNF10	FactorBook:ENCSR019WUS,GEO:GSE105228
/experiments/ENCSR125NBL/	ENCSR125NBL	CTCF	CTCF	FactorBook:ENCSR125NBL,GEO:GSE123202
/experiments/ENCSR331BDJ/	ENCSR331BDJ	NKRF	NKRF	FactorBook:ENCSR331BDJ,GEO:GSE91668
/experiments/ENCSR000DZN/	ENCSR000DZN	CTCF	CTCF	FactorBook:ENCSR000DZN,UCSC-ENCODE-hg19:wgEncodeEH001851,GEO:GSM935611
/experiments/ENCSR051OUX/	ENCSR051OUX	NFATC3	NFATC3	FactorBook:ENCSR051OUX,GEO:GSE127372
/experiments/ENCSR784VIQ/	ENCSR784VIQ	NR2C1	NR2C1	FactorBook:ENCSR784VIQ,GEO:GSE106044
/experiments/ENCSR878DES/	ENCSR878DES	ZNF624	ZNF624	GEO:GSE106043,FactorBook:ENCSR878DES
/experiments/ENCSR497VFH/	ENCSR497VFH	ZNF639	ZNF639	FactorBook:ENCSR497VFH,GEO:GSE127704
/experiments/ENCSR196HOM/	ENCSR196HOM	CTCF	CTCF	GEO:GSE105383,FactorBook:ENCSR196HOM
/experiments/ENCSR785YRL/	ENCSR785YRL	CTCF	CTCF	GEO:GSE101279,FactorBook:ENCSR785YRL
/experiments/ENCSR819LHG/	ENCSR819LHG	FOXA1	FOXA1	FactorBook:ENCSR819LHG,GEO:GSE92078
/experiments/ENCSR923WJS/	ENCSR923WJS	EP300	EP300	GEO:GSE105863,FactorBook:ENCSR923WJS
/experiments/ENCSR664AOA/	ENCSR664AOA	TRIM25	TRIM25	FactorBook:ENCSR664AOA,GEO:GSE127419
/experiments/ENCSR560BUE/	ENCSR560BUE	CTCF	CTCF	GEO:GSE123219,FactorBook:ENCSR560BUE
/experiments/ENCSR464DKE/	ENCSR464DKE	CTCF	CTCF	FactorBook:ENCSR464DKE,GEO:GSE123214
/experiments/ENCSR970UZD/	ENCSR970UZD	CTCF	CTCF	FactorBook:ENCSR970UZD,GEO:GSE105947
/experiments/ENCSR414TYY/	ENCSR414TYY	RUNX1	RUNX1	FactorBook:ENCSR414TYY,GEO:GSE91747
/experiments/ENCSR613NUC/	ENCSR613NUC	ARNT	ARNT	FactorBook:ENCSR613NUC,GEO:GSE105499
/experiments/ENCSR360BLQ/	ENCSR360BLQ	EP300	EP300	GEO:GSE105579,FactorBook:ENCSR360BLQ
/experiments/ENCSR240XWM/	ENCSR240XWM	LEF1	LEF1	GEO:GSE105382,FactorBook:ENCSR240XWM
/experiments/ENCSR115SMW/	ENCSR115SMW	PKNOX1	PKNOX1	FactorBook:ENCSR115SMW,GEO:GSE91501
/experiments/ENCSR792IYC/	ENCSR792IYC	BCLAF1	BCLAF1	GEO:GSE127557,FactorBook:ENCSR792IYC
/experiments/ENCSR828NCB/	ENCSR828NCB	GATAD2B	GATAD2B	GEO:GSE105881,FactorBook:ENCSR828NCB
/experiments/ENCSR636MKU/	ENCSR636MKU	BACH1	BACH1	FactorBook:ENCSR636MKU,GEO:GSE105547
/experiments/ENCSR231YFE/	ENCSR231YFE	ZBTB33	ZBTB33	GEO:GSE91596,FactorBook:ENCSR231YFE
/experiments/ENCSR497JLX/	ENCSR497JLX	TEAD1	TEAD1	FactorBook:ENCSR497JLX,GEO:GSE96195
/experiments/ENCSR635XLM/	ENCSR635XLM	EP300	EP300	GEO:GSE105541,FactorBook:ENCSR635XLM
/experiments/ENCSR047BUZ/	ENCSR047BUZ	ATF2	ATF2	GEO:GSE105200,FactorBook:ENCSR047BUZ
/experiments/ENCSR604UJV/	ENCSR604UJV	IRF2	IRF2	FactorBook:ENCSR604UJV,GEO:GSE127393
/experiments/ENCSR233FAG/	ENCSR233FAG	PKNOX1	PKNOX1	FactorBook:ENCSR233FAG,GEO:GSE91597
/experiments/ENCSR938ETG/	ENCSR938ETG	KLF9	KLF9	GEO:GSE96478,FactorBook:ENCSR938ETG
/experiments/ENCSR440VKE/	ENCSR440VKE	ADNP	ADNP	GEO:GSE105573,FactorBook:ENCSR440VKE
/experiments/ENCSR740NPG/	ENCSR740NPG	BACH1	BACH1	FactorBook:ENCSR740NPG,GEO:GSE105939
/experiments/ENCSR107RHZ/	ENCSR107RHZ	YBX1	YBX1	GEO:GSE91492,FactorBook:ENCSR107RHZ
/experiments/ENCSR167KBO/	ENCSR167KBO	ZNF316	ZNF316	FactorBook:ENCSR167KBO,GEO:GSE91544
